Entry#,melt,diffusing species,type of diffusion,type of experiment,T(K),P(MPa),PH2O(Mpa),C range(wt%),D(m2/s),1s error,SiO2,TiO2,Al2O3,FeOt,MnO,MgO,CaO,Na2O,K2O,P2O5,H2Ot,Composition unit,dry total,Ref#,Ref# (Repeat but for checking it copied over correctly),author,year,journal,Vol,Page,Comments,doi,title
1756,HD2,O,Self,diffusion couple,1733.16,1000,,,1.42e-13,1.4e-14,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1757,HD2,O,Self,diffusion couple,1834.15,1000,,,7.02e-13,7e-14,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1758,HD2,O,Self,diffusion couple,1935.15,1000,,,1.77e-12,1.8e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1759,HD2,O,Self,diffusion couple,1683.15,2000,,,2.43e-13,2.4e-14,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1760,HD2,O,Self,diffusion couple,1733.15,2000,,,4.01e-13,4e-14,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1761,HD2,O,Self,diffusion couple,1834.15,2000,,,1.45e-12,1.5e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1762,HD2,O,Self,diffusion couple,1935.15,2000,,,2.57e-12,2.6e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1763,HD2,O,Self,diffusion couple,1733.15,4000,,,2.85e-12,2.9e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1764,HD2,O,Self,diffusion couple,1834.15,4000,,,4.82e-12,4.8e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1765,HD2,O,Self,diffusion couple,1935.15,4000,,,8.77e-12,8.9e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1766,HD2,O,Self,diffusion couple,1885.15,5200,,,4.01e-12,4e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1767,HD2,O,Self,diffusion couple,1910.15,5200,,,7.8e-12,7.8e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1768,HD2,O,Self,diffusion couple,1935.15,5700,,,5.6e-12,5.6e-13,68.88499999999999,0.53,17.165,,,3.445,3.08,4.01,3.745,,,wt%,100.86,Tinker2001AM,Tinker2001AM,Tinker,2001,AM,86,1.0,,10.2138/am-2001-0101,Self diffusion of Si and O in dacitic liquid at high pressures
1387,Di52An48,Si,Self,diffusion couple,1783.15,1000,,,8e-12,8e-13,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1388,Di52An48,Si,Self,diffusion couple,1834.15,1000,,,1.4e-11,1.4e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1389,Di52An48,Si,Self,diffusion couple,1885.15,1000,,,2.2e-11,2.2e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1390,Di52An48,Si,Self,diffusion couple,1935.15,1000,,,3.65e-11,3.7e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1391,Di52An48,Si,Self,diffusion couple,1986.15,1000,,,3.33e-11,3.3e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1392,Di52An48,Si,Self,diffusion couple,1885.15,2000,,,2.49e-11,2.5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1393,Di52An48,Si,Self,diffusion couple,1935.15,2000,,,3.7e-11,3.7e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1394,Di52An48,Si,Self,diffusion couple,1986.15,2000,,,4.88e-11,4.9e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1395,Di52An48,Si,Self,diffusion couple,1935.15,3500,,,3.75e-11,3.8e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1396,Di52An48,Si,Self,diffusion couple,1935.15,3500,,,4.25e-11,4.3e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1397,Di52An48,Si,Self,diffusion couple,1986.15,3500,,,6.5e-11,6.5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1398,Di52An48,Si,Self,diffusion couple,2037.15,3500,,,7.25e-11,7.3e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1399,Di52An48,Si,Self,diffusion couple,1935.15,4000,,,4.5e-11,4.5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1400,Di52An48,Si,Self,diffusion couple,1986.15,4000,,,7.23e-11,7.2e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1769,Di58An42,O,Self,diffusion couple,1783.15,1000,,,1.25e-11,1.3e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1770,Di58An42,O,Self,diffusion couple,1834.15,1000,,,1.5e-11,1.5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1771,Di58An42,O,Self,diffusion couple,1885.15,1000,,,2.65e-11,2.7e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1772,Di58An42,O,Self,diffusion couple,1935.15,1000,,,4.2e-11,4.2e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1773,Di58An42,O,Self,diffusion couple,1986.15,1000,,,5e-11,5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1774,Di58An42,O,Self,diffusion couple,1885.15,2000,,,3.33e-11,3.3e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1775,Di58An42,O,Self,diffusion couple,1935.15,2000,,,4.5e-11,4.5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1776,Di58An42,O,Self,diffusion couple,1986.15,2000,,,6.05e-11,6.1e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1777,Di58An42,O,Self,diffusion couple,1935.15,3500,,,4.85e-11,4.9e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1778,Di58An42,O,Self,diffusion couple,1935.15,3500,,,5e-11,5e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1779,Di58An42,O,Self,diffusion couple,1986.15,3500,,,7.4e-11,7.4e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1780,Di58An42,O,Self,diffusion couple,2037.15,3500,,,8.75e-11,8.8e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1781,Di58An42,O,Self,diffusion couple,1935.15,4000,,,5.1e-11,5.1e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1782,Di58An42,O,Self,diffusion couple,1986.15,4000,,,9e-11,9e-12,49.84,,17.74,,,9.745,23.67,,,,,wt%,100.995,Tinker2003GCA,Tinker2003GCA,Tinker,2003,GCA,67,133.0,,10.1016/s0016-7037(02)01039-6,Self-diffusion of Si and O in diopside-anorthite melt at high pressures
1508,wet rholite12,P,SEBD,dissolving monazite,1273.15,800,,0.084 to 0,2.56e-15,1.4e-15,76.01,0.11,13.0,0.7,,0.09,0.52,3.65,4.81,,3.9,wt%,98.89000000000001,Rapp1986CMP,Rapp1986CMP,Rapp,1986,CMP,94,304.0,,10.1007/bf00371439,Monazite solubility implications for the of felsic magmas and dissolution kinetics: thorium and light rare earth chemistry
